maquina_for_name,maquina_loc_name,gov_modelo,gov_dsl,param,valor
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,T4,1.0
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,T5,0.1
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,T6,0.2
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,TD,0.01
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,Droop,0.0565
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,TE,0.5
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,T1,0.2
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,T2,0.3
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,T3,0.5
G4MRIO3,Monte Río Grupo 2,gov_DEGOV1,gov_Monte Rio G3,Droop_Control,1.0
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,K,8.0
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,T4,1.0
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,T5,0.1
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,T6,0.2
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,TD,0.01
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,Droop,0.057
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,TE,0.5
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,T1,0.2
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,T2,0.3
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,T3,0.5
G4MRIO1,Monte Río Grupo 1,gov_DEGOV1,gov_Monte Rio G1,Droop_Control,1.0
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,T3,5.0
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,T2,1.5
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,At,1.0
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,Dt,0.2
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,R,0.04
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,T1,0.5
G3ITABO2,Itabo 2,gov_TGOV1,gov_Itabo 2,Pturb,0.0
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,T3,5.0
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,T2,1.5
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,At,1.0
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,Dt,0.2
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,R,0.04
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,T1,0.5
G3ITABO1,Itabo 1,gov_TGOV1,gov_Itabo 1,Pturb,0.0
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,dbw,0.0
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,kp,0.1
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,Tf,0.05
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,Tg,0.05
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,Tn,11.0
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,Tn1,0.02
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,kp1,3.0
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,Tp,0.05
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,kf,0.05
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,bt_Td,0.0
G3PALOM2,Palomino 2,pcu_VOITH SIEMENS,pcu_Palomino 2,Td,0.0
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,dbw,0.0
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,kp,0.1
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,Tf,0.05
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,Tg,0.05
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,Tn,11.0
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,Tn1,0.02
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,kp1,3.0
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,Tp,0.05
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,kf,0.05
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,bt_Td,0.0
G3PALOM1,Palomino 1,pcu_VOITH SIEMENS,pcu_Palomino 1,Td,0.0
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,K,15.0
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,T4,1.0
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,T5,0.1
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,T6,0.2
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,TD,0.01
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,Droop,0.0411
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,TE,0.1
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,T1,0.2
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,T2,0.3
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,T3,0.05
G3PALENQ,Palenque,gov_DEGOV1_CEPP1,gov_Palenque,Droop_Control,0.0
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,R,0.053
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,T1,0.4
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,T2,0.1
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,T3,3.0
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,AT,1.0
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,Kt,2.0
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,Dturb,0.0
G3LMINA6,Los Mina 6,gov_GAST,gov_Los Mina 6,Pturb,0.0
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,T1,0.04
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,T2,12.0
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,K1,10.0
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,T3,0.5
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,T4,80.0
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,K3,0.7
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,T6,0.6
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,K2,1.0
G5AANDRV,AES Andrés TV,pcu_IEESGO,gov_AES Andres TV,T5,45.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Kdroop,0.02
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Kp,2.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Ki,0.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Kd,1.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Etd,0.1
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Tcd,0.1
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Trate,228.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,T,0.4
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,K6,0.2
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Ecr,0.3
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,K3,1.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,a,1.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,b,0.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,c,0.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Tf,0.1
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Kf,1.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,K4,0.2
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,K5,0.2
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,T3,30.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,T4,2.5
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Tt,250.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,T5,1.8
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Tr,510.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,af1,390.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,bf1,306.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,af2,-0.3
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,bf2,1.3
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,cf2,1.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Tc,510.0
G5AANDRG,AES Andrés TG,pcu_GASTWD,gov_AES Andres TG,Td,0.02
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,K,8.0
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,T4,1.0
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,T5,0.1
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,T6,0.2
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,TD,0.01
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,Droop,0.044
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,TE,0.5
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,T1,0.2
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,T2,0.3
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,T3,0.5
G3METALD,METALDOM,gov_DEGOV1,gov_METALDOM,Droop_Control,1.0
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,R,0.053
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,T1,0.4
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,T2,0.1
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,T3,3.0
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,AT,1.0
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,Kt,2.0
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,Dturb,0.001
G3LMINA5,Los Mina 5,gov_GAST,gov_Los Mina 5,Pturb,0.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Ldref,10.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kturb,1.08
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Wfnl,0.071
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kpload,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tfload,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tsa,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tsb,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Ka,0.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Ta,0.1
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kimw,0.007
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tpelec,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Rselect,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Aset,0.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,r,0.04
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,db,0.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kpgov,10.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kigov,2.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kdgov,0.001
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tdgov,0.01
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tact,0.025
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Trate,0.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Dm,0.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Flag,1.0
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Teng,0.0292
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tc,-0.0146
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Tb,0.0146
G4EMAR21,EDM2 Grupo 1,gov_GGOV1,gov_EDEMAR 2 Grupo 1,Kiload,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Ldref,10.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kturb,1.08
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Wfnl,0.071
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kpload,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tfload,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tsa,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tsb,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Ka,0.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Ta,0.1
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kimw,0.007
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tpelec,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Rselect,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Aset,0.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,r,0.04
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,db,0.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kpgov,10.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kigov,2.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kdgov,0.001
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tdgov,0.01
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tact,0.025
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Trate,0.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Dm,0.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Flag,1.0
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Teng,0.0292
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tc,-0.0146
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Tb,0.0146
G4EMAR22,EDM2 Grupo 2,gov_GGOV1,gov_EDEMAR 2 Grupo 2,Kiload,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Ldref,10.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kturb,1.08
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Wfnl,0.071
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kpload,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tfload,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tsa,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tsb,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Ka,0.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Ta,0.1
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kimw,0.007
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tpelec,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Rselect,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Aset,0.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,r,0.04
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,db,0.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kpgov,10.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kigov,2.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kdgov,0.001
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tdgov,0.01
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tact,0.025
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Trate,0.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Dm,0.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Flag,1.0
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Teng,0.0292
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tc,-0.0146
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Tb,0.0146
G4EMAR23,EDM2 TV,gov_GGOV1,gov_EDEMAR 2 TV,Kiload,1.0
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,T1,0.2
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,T2,1.0
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,K1,10.0
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,T3,2.0
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,T4,0.1
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,K3,0.4
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,T6,0.2
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,K2,0.4
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,T5,1.0
G3LMINA7,Los Mina 7,gov_IEESGO,gov_Los Mina 7,PN,0.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Ecr,0.01
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,T,0.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,K3,1.15
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Tf,0.4
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Tcd,0.1
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,K6,0.469
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Kf,0.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Trate,18.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,K4,0.9
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,K5,0.1
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,T3,18.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,W,10.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,X,0.479
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Z,1.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Y,0.4
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Tc,1050.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Tt,500.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,T5,3.3
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,T4,3.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,af2,-0.885
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,bf2,1.3
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,cf2,0.5
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Etd,0.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,Tr,850.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,af1,758.3
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,bf1,1.3
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,a,1.0
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,b,0.05
G4SIBA1,SIBA Grupo 1,pcu_GAST2A,pcuGAST2A,c,1.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Ecr,0.01
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,T,0.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,K3,1.15
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Tf,0.4
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Tcd,0.1
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,K6,0.469
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Kf,0.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Trate,18.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,K4,0.9
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,K5,0.1
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,T3,18.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,W,10.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,X,0.479
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Z,1.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Y,0.4
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Tc,1050.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Tt,500.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,T5,3.3
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,T4,3.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,af2,-0.885
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,bf2,1.3
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,cf2,0.5
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Etd,0.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,Tr,850.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,af1,758.3
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,bf1,1.3
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,a,1.0
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,b,0.05
G4SIBA2,SIBA Grupo 2,pcu_GAST2A,pcuGAST2A,c,1.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Ecr,0.01
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,T,0.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,K3,1.15
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Tf,0.4
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Tcd,0.1
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,K6,0.469
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Kf,0.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,Trate,18.0
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,K4,0.9
G4SIBA3,SIBA Grupo 3,pcu_GAST2A,pcuGAST2A,K5,0.1
