planta,dsl,dsl_ruta,modelo,array,origen,fila,columna,valor
Planta_PE Matafongo,P Control Type 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\P Control Type 3.ElmDsl,P Control Type 3,oarray_wp,IntMat:wp,4,0,0.5
Planta_PE Matafongo,P Control Type 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\P Control Type 3.ElmDsl,P Control Type 3,oarray_wp,IntMat:wp,4,1,1.0
Planta_PE Matafongo,P Control Type 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\P Control Type 3.ElmDsl,P Control Type 3,oarray_wp,IntMat:wp,5,0,1.0
Planta_PE Matafongo,P Control Type 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\P Control Type 3.ElmDsl,P Control Type 3,oarray_wp,IntMat:wp,5,1,1.0
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,0,0,0.1
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,0,1,0.0
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,1,0,0.12
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,1,1,1.10803846549
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,2,0,0.9
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,2,1,1.10803846549
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,3,0,0.925
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,3,1,1.10803846549
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,4,0,1.075
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,4,1,1.10803846549
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,5,0,1.1
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_ipmaxuWT,IntMat:ipmaxuWT,5,1,1.10803846549
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,0,0,0.15
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,0,1,1.1
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,1,0,0.6
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,1,1,0.75
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,2,0,0.9
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,2,1,0.3287
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,3,0,0.925
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,3,1,0.3287
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,4,0,1.075
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,4,1,0.3287
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,5,0,1.1
Planta_PE Matafongo,Current Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Current Limitation.ElmDsl,Current Limitation,oarray_iqmaxuWT,IntMat:iqmaxuWT,5,1,0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,0,0,0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,0,1,0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,1,0,0.05
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,1,1,0.2308
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,2,0,0.5
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,2,1,0.4658
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,3,0,1.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxpp,IntMat:qmaxpp,3,1,0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,0,0,0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,0,1,0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,1,0,0.05
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,1,1,-0.2304
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,2,0,0.5
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,2,1,-0.4658
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,3,0,1.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminpp,IntMat:qminpp,3,1,-0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,0,0,0.9
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,0,1,0.1771
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,1,0,0.95
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,1,1,0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,2,0,1.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,2,1,0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,3,0,1.05
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,3,1,0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,4,0,1.12
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,4,1,0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,5,0,1.13
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,5,1,0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,6,0,1.14
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qmaxuu,IntMat:qmaxuu,6,1,0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,0,0,0.9
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,0,1,-0.1771
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,1,0,0.95
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,1,1,-0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,2,0,1.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,2,1,-0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,3,0,1.05
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,3,1,-0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,4,0,1.12
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,4,1,-0.3287
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,5,0,1.13
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,5,1,-0.0
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,6,0,1.14
Planta_PE Matafongo,QP and QU Limitation,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\QP and QU Limitation.ElmDsl,Q Limitation - QP and QU,oarray_qminuu,IntMat:qminuu,6,1,-0.0
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,0,0,1.13
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,0,1,60.001
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,1,0,1.13
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,1,1,60.0
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,2,0,1.25
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,2,1,60.0
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,3,0,1.25
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,3,1,1.0
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,4,0,1.3
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,4,1,1.0
Planta_PE Matafongo,Grid Protection,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Planta_PE Matafongo.ElmComp\Grid Protection.ElmDsl,Protection,oarray_TuoveruWT,IntMat:TuoveruWT,5,0,1.3
