relay_ruta,subrelay,etapa,escenario,MW_deslastrados
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TOF,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TOF,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D5,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TOF,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D5,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TOF,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E6.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,ZCLUIE_ZSPM2E-L1-SEL 311C,81D5,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay,ZSPBEE_ZSESTE-L1-SEL 311L,81D1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay,ZSPBEE_ZSESTE-L1-SEL 311L,81D2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay,ZSPBEE_ZSESTE-L1-SEL 311L,81D3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay,ZSPBEE_ZSESTE-L1-SEL 311L,81D4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay,ZSPBEE_ZSESTE-L1-SEL 311L,81D5,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZSESTE-L1-SEL 311L.ElmRelay,ZSPBEE_ZSESTE-L1-SEL 311L,81D6,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay,ZSPBEE_ZQUISE-L1-SEL 311L,81D1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay,ZSPBEE_ZQUISE-L1-SEL 311L,81D2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay,ZSPBEE_ZQUISE-L1-SEL 311L,81D3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay,ZSPBEE_ZQUISE-L1-SEL 311L,81D4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay,ZSPBEE_ZQUISE-L1-SEL 311L,81D5,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro Bio-Energy.ElmSite\ZSPBEE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic\ZSPBEE_ZQUISE-L1-SEL 311L.ElmRelay,ZSPBEE_ZQUISE-L1-SEL 311L,81D6,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (50Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (50Hz),f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (50Hz),f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (50Hz),f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (60Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (60Hz),f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (60Hz),f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\L2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZSPM2E-L1-7SA6.ElmRelay,Frequency (60Hz),f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (50Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (50Hz),f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (50Hz),f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (50Hz),f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (60Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (60Hz),f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (60Hz),f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SA6.ElmRelay,Frequency (60Hz),f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (50Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (50Hz),f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (50Hz),f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (50Hz),f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (60Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (60Hz),f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (60Hz),f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay,Frequency (60Hz),f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f2,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f3,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay,Distance/Overcurrent/Voltage,f4,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay,Frequency (50Hz),f1,P24,0
\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay,Frequency (50Hz),f2,P24,0
