relay_for_name,relay_root,relay_ruta,subrelay,etapa,f_arranque_hz,dfdt_hz_s,retardo_s,etapa_outserv,subrelay_outserv,relay_outserv,activa_efectiva,terminal,terminal_for_name,terminal_kV,cubiculo,interruptor,objeto_disparado,objeto_clase,objeto_for_name,es_malla,n_cargas_aguas_abajo,MW_deslastrados,Mvar_deslastrados,n_gens_aguas_abajo,MW_gen_desconectados
,ZLORIE_ZXLO1E-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,TOF,35.0,0.0,0.0,1,0,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,35.0,0.0,0.0,1,0,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,35.0,0.0,0.0,1,0,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,df/dt<1,0.0,0.10000000149011612,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,df/dt<2,0.0,0.10000000149011612,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,df/dt<3,0.0,0.10000000149011612,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,df/dt<4,0.0,0.10000000149011612,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,f<1,48.0,0.0,0.30000001192092896,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,f<2,46.0,0.0,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,f<3,52.0,0.0,0.30000001192092896,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,f<4,54.0,0.0,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,f>1,45.0,0.0,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZXLO1E-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Los Orígenes.ElmSite\ZLORIE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZLORIE_ZXLO1E-L1-P141.ElmRelay,,f>2,45.0,0.0,0.0,1,,1,0,2,,138.0,Cub_1,,138 kV Los Orígenes – SPM_a,ElmLne,ZLORIE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,FRC1,0.0,0.0,0.0,1,0,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,FRC2,0.0,0.0,0.0,1,0,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,TOF,35.0,0.0,0.0,1,0,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,35.0,0.0,0.0,1,0,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-RED670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-RED670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,35.0,0.0,0.0,1,0,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,df/dt<1,0.0,0.10000000149011612,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,df/dt<2,0.0,0.10000000149011612,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,df/dt<3,0.0,0.10000000149011612,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,df/dt<4,0.0,0.10000000149011612,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,f<1,48.0,0.0,0.30000001192092896,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,f<2,46.0,0.0,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,f<3,52.0,0.0,0.30000001192092896,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,f<4,54.0,0.0,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,f>1,45.0,0.0,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZLORIE_ZSPMAE-L1-P141,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\Tap 1 Los Orígenes.ElmTerm\Cub_3.StaCubic\ZLORIE_ZSPMAE-L1-P141.ElmRelay,,f>2,45.0,0.0,0.0,1,,1,0,Tap 1 Los Orígenes,WXLO1E,138.0,Cub_3,,138 kV Los Orígenes – SPM_b,ElmLne,ZSPMAE_ZXLO1E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay,,81D1,41.0,0.0,0.0416666679084301,1,,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay,,81D2,41.0,0.0,0.0416666679084301,1,,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay,,81D3,41.0,0.0,0.0416666679084301,1,,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay,,81D4,41.0,0.0,0.0416666679084301,1,,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-SEL 311C.ElmRelay,,81D5,41.0,0.0,0.0416666679084301,1,,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC1,0.0,0.0,0.0,1,0,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC2,0.0,0.0,0.0,1,0,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TOF,35.0,0.0,0.0,1,0,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,35.0,0.0,0.0,1,0,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZAAINE-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E1.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZAAINE-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,35.0,0.0,0.0,1,0,1,0,E1,,138.0,Cub_1,,138 kV Guerra – La Luisa_b,ElmLne,ZCLUIE_ZXCL2E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC1,0.0,0.0,0.0,1,0,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC2,0.0,0.0,0.0,1,0,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TOF,35.0,0.0,0.0,1,0,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 1,35.0,0.0,0.0,1,0,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,TUF 2,35.0,0.0,0.0,1,0,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,,81D1,41.0,0.0,0.0416666679084301,1,,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,,81D2,41.0,0.0,0.0416666679084301,1,,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,,81D3,41.0,0.0,0.0416666679084301,1,,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,,81D4,41.0,0.0,0.0416666679084301,1,,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E2.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-SEL 311C.ElmRelay,,81D5,41.0,0.0,0.0416666679084301,1,,1,0,E2,,138.0,Cub_1,,138 kV CIP La Luisa – SPM 2_a,ElmLne,ZCLUIE_ZXCL3E-L1,1,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC1,0.0,0.0,0.0,1,0,1,0,E5,,138.0,Cub_1,,138 kV La Luisa D3,ElmLod,WCLUIE-D3,0,0,0,0,0,0
,ZCLUIE_ZSPM2E-L1-REL670,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZCLUIE.ElmSubstat\E5.ElmTerm\Cub_1.StaCubic\ZCLUIE_ZSPM2E-L1-REL670.ElmRelay,PTOF PTUF PFRC 81,FRC2,0.0,0.0,0.0,1,0,1,0,E5,,138.0,Cub_1,,138 kV La Luisa D3,ElmLod,WCLUIE-D3,0,0,0,0,0,0
